screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S11278,10.1016/j.commatsci.2020.110173,Machine learning potentials for tobermorite minerals,2020-12-08,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Machine learning potentials for cement mineral tobermorite; unrelated.,ML potentials for tobermorite cement minerals; unrelated,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11279,10.1016/j.cej.2020.128155,Ultra-small Sn-RuO2 nanoparticles supported on N‑doped carbon polyhedra for highly active and durable oxygen evolution reaction in acidic media,2020-12-18,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Sn-RuO2 nanoparticles for acidic OER; RuO2 is rutile oxide.,Sn-doped RuO2 (rutile) nanoparticle OER electrocatalyst in acidic media.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11280,10.1515/chem-2020-0182,Evaluation of elastomeric heat shielding materials as insulators for solid propellant rocket motors: A short review,2020-12-05,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of rocket motor insulation materials,Review of rocket motor insulation elastomers; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11281,10.34726/hss.2016.36082,Surface reactivity and homoepitaxial growth of strontium titanate (110),2016-06-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"SrTiO3(110) surface science dissertation; perovskite, not rutile OER.","SrTiO3(110) perovskite surface reactivity/growth dissertation; not rutile, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11282,10.1016/j.apsusc.2020.148700,Enhanced oxygen reduction and evolution in N-doped carbon anchored with Co nanoparticles for rechargeable Zn-air batteries,2020-12-08,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,N-doped carbon/Co ORR/OER catalyst for Zn-air batteries; non-rutile material.,"N-doped carbon/Co ORR-OER catalyst for Zn-air; non-rutile, no computation.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11283,10.3390/molecules25246040,John B. Goodenough’s Role in Solid State Chemistry Community: A Thrilling Scientific Tale Told by a French Chemist,2020-12-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Historical essay on Goodenough's solid-state chemistry, unrelated",Biographical article on John B. Goodenough; unrelated,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11284,10.1149/ma2020-02603042mtgabs,Understanding the Catalytic Site in RuOx-TiOx Electrodes for Chlorine Evolution Reaction,2020-11-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"DFT computation on RuOx-TiOx rutile electrodes for chlorine evolution, adjacent to OER",DFT on RuOx-TiOx rutile electrodes for chlorine evolution reaction (not OER but same material/DFT approach),FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11285,10.1002/adom.202001421,Incorporating Metal Organic Frameworks within Microstructured Optical Fibers toward Scalable Photoreactors,2020-12-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"MOF-in-optical-fiber photoreactor for CH activation, unrelated field.","MOF in optical fiber photoreactor for CH activation; no OER, no rutile oxide.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11286,10.1016/j.gsf.2020.11.009,Zircon age depth-profiling sheds light on the early Caledonian evolution of the Seve Nappe Complex in west-central Jämtland,2020-12-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Zircon geochronology of Caledonian nappe complex; unrelated field.,Geology: zircon age-depth profiling of Caledonian nappe; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11287,10.1149/ma2020-02382487mtgabs,First Principles Analysis of Oxygen Cycle Electrocatalysis: Multifunctional Materials and Reactivity Trends,2020-11-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"First-principles OER/HER analysis on NiFe LDH and related oxide electrocatalysts, benchmarked against RuO2/IrO2.",DFT/AIMD study of OER mechanism on NiFe LDH benchmarked against RuO2/IrO2 (comparative).,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11288,10.1103/physrevb.103.085108,Spin and charge excitations in the correlated multiband metal Ca3Ru2O7,2021-02-05,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"RIXS study of magnetic excitations in Ca3Ru2O7; condensed matter, not OER.",RIXS study of magnetic/charge excitations in Ca3Ru2O7; not electrocatalysis.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11289,10.1149/ma2020-02382402mtgabs,Redox Tuning-Induced Modulation of in-Situ Dynamic Surface Reconstruction Activates Superior Electrochemical Water Oxidation,2020-11-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"LiCoO2 surface reconstruction for OER; layered oxide, not rutile.","Surface reconstruction of LiCoO2 for OER; layered oxide, non-rutile.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S11290,10.3390/w13010019,TiO2 Doped with Noble Metals as an Efficient Solution for the Photodegradation of Hazardous Organic Water Pollutants at Ambient Conditions,2020-12-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Noble-metal doped TiO2 for photocatalytic pollutant degradation; not OER.,TiO2 doped with noble metals for pollutant photodegradation; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11291,10.1149/ma2020-02412709mtgabs,Transition Metal Oxide/ Metal-Organic Framework Hybrid Structures for Efficient Bifunctional Oxygen Electrocatalysis in Alkaline Environments,2020-11-23,POSSIBLY_RELEVANT,CLEARLY_IRRELEVANT,"TiO2 nanodots on MOF-derived hybrid, bifunctional OER/ORR","TMO/MOF hybrid bifunctional oxygen electrocatalyst, non-rutile, no DFT",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11292,10.1149/ma2020-02623164mtgabs,In Situ X-Ray Absorption Spectroscopy Studies of Co9S8 Catalyst in Oxygen Evolution Reaction,2020-11-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Co9S8 OER catalyst with DFT; non-rutile sulfide material,"Co9S8 sulfide OER catalyst with DFT, non-oxide material.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S11293,10.1039/d0cy02227f,Early-stage formation of (hydr)oxo bridges in transition-metal catalysts for photosynthetic processes,2020-12-22,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Ab initio (hydr)oxo bridge formation for Co/Mn/Ni OER, molecular not rutile","Ab initio study of M-(hydr)oxo bridge formation for OER catalysts, but molecular complexes not rutile oxide surface.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11294,10.1149/ma2020-023603mtgabs,Improvement in Charge Storage Capability By Synergetic Effect between RuO2 Nanosheets and MnO2 Particles,2020-11-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,RuO2 nanosheet/MnO2 composite for capacitor charge storage; not OER calculation.,RuO2 nanosheet/MnO2 composite for supercapacitor charge storage; not OER-focused work.,FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S11295,10.3390/nano11010076,Titanium Nitride Nanodonuts Synthesized from Natural Ilmenite Ore as a Novel and Efficient Thermoplasmonic Material,2020-12-31,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiN nanodonuts for thermoplasmonics, unrelated","TiN nanodonuts for thermoplasmonic applications, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11296,10.26076/15ec-8220,"Pre-Eruptive Evolution of Izu-Bonin Boninite Melts: Mixing, Cooling, and Crystallization",2020-12-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Geology of boninite melts, unrelated field.",Izu-Bonin boninite melt evolution thesis; geology.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11297,10.1039/d0ra08746g,Improved photoelectrode performance of chemical solution-derived Bi 2 O 3 crystals via manipulation of crystal characterization,2020-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Bi2O3 crystal photoelectrode performance; no OER, non-rutile.","Bi2O3 photoelectrode crystal synthesis; non-rutile, unrelated to OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11298,10.3390/nano10122569,Recent Developments in Lead and Lead-Free Halide Perovskite Nanostructures towards Photocatalytic CO2 Reduction,2020-12-21,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of halide perovskite nanostructures for photocatalytic CO2 reduction; not OER.,"Review of perovskite nanostructures for photocatalytic CO2 reduction, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11299,10.1002/er.6313,Hydrothermal synthesis of reduced graphene oxide‐anatase titania nanocomposites for dual application in organic solar cells,2020-12-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Reduced graphene oxide-anatase titania composite for organic solar cells; no OER.,"RGO-anatase TiO2 nanocomposite for organic solar cells, unrelated to OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11300,10.3390/min11010014,"Arsenian Pyrite and Cinnabar from Active Submarine Nearshore Vents, Paleochori Bay, Milos Island, Greece",2020-12-25,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Arsenian pyrite/cinnabar hydrothermal mineralization; geology.,Arsenian pyrite/cinnabar submarine vent mineralogy; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11301,10.22214/ijraset.2020.32592,Nanoparticles: Application in Biofuel Production Processes,2020-12-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of nanoparticles in biofuel production; unrelated,Nanoparticles in biofuel production review.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11302,10.1149/ma2020-022385mtgabs,Synthesis and Electocatalytic Activity of MnO2/RuO2/Carbon Nanocomposites to Enhance Lithium-Oxygen Battery Performance,2020-11-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"MnO2/RuO2/carbon bifunctional ORR/OER nanocomposite for Li-O2 battery; rutile RuO2 present, computation not excluded.",MnO2/RuO2/carbon bifunctional catalyst OER for Li-air battery.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11303,10.3390/su13010126,Ti/RuO2-IrO2-SnO2 Anode for Electrochemical Degradation of Pollutants in Pharmaceutical Wastewater: Optimization and Degradation Performances,2020-12-24,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Ti/RuO2-IrO2-SnO2 anode for wastewater pollutant degradation, not OER-focused.",Ti/RuO2-IrO2-SnO2 anode used for electrochemical pollutant degradation; rutile-family oxide electrode.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11304,10.1021/acsnano.0c07105,"Nanoparticle Ex-solution for Supported Catalysts: Materials Design, Mechanism and Future Perspectives",2020-12-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of nanoparticle ex-solution catalysts; not OER or rutile-specific.,Review of nanoparticle ex-solution in supported catalysts; general heterogeneous catalysis.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11305,10.1016/j.pharmthera.2020.107795,"Nanomedicine: Photo-activated nanostructured titanium dioxide, as a promising anticancer agent",2020-12-24,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of TiO2 nanomedicine for anticancer therapy, unrelated","Review of TiO2 nanomedicine anticancer applications, unrelated to OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11306,10.1016/j.matdes.2020.109430,Microstructural analysis of novel Gd2Ti2O7 thin films processed via sputter deposition,2020-12-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Gd2Ti2O7 thin film microstructure via sputtering; no OER.,"Gd2Ti2O7 pyrochlore thin film microstructure, not rutile, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11307,,Unrevealing the real pigment composition of green tattoo inks,2019-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Tattoo ink pigment composition analysis, unrelated",Tattoo ink pigment composition analysis; unrelated.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11308,10.1039/d0ta10853g,Bimetal–organic framework derived multi-heterostructured TiO 2 /Cu x O/C nanocomposites with superior photocatalytic H 2 generation performance,2020-12-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,TiO2/CuxO/C nanocomposite for photocatalytic H2 generation (HER); no OER.,"TiO2/CuxO/C photocatalytic H2 generation, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11309,10.1155/2020/6684791,Synthesis of Highly Active Heterostructured Al2TiO5/TiO2 Photocatalyst in a Neutral Medium,2020-12-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Al2TiO5/TiO2 photocatalyst for cinnamic acid degradation; no OER.,Al2TiO5/TiO2 photocatalyst for organic acid degradation; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11310,10.1002/adfm.202009610,Substitutionally Dispersed High‐Oxidation CoOx Clusters in the Lattice of Rutile TiO2 Triggering Efficient CoTi Cooperative Catalytic Centers for Oxygen Evolution Reactions,2020-12-18,LIKELY_RELEVANT,LIKELY_RELEVANT,"CoOx clusters in rutile TiO2 lattice for OER, adsorption energies and mechanism",CoOx clusters in rutile TiO2 lattice for OER; reports OH*/O* adsorption energies and reaction mechanism.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11311,10.1149/ma2020-02382477mtgabs,High Surface Area IrOx Synthesis By Glycine-Assisted Adams Fusion Method for Improved Electrocatalysis of Oxygen Evolution Reaction,2020-11-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Experimental IrOx/rutile IrO2 OER catalyst synthesis and overpotential comparison.,High surface area IrOx OER synthesis explicitly compared with rutile IrO2 activity/overpotential.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11312,10.1039/d0ra07563a,Free-standing TiO 2 nanotubes decorated with spherical nickel nanoparticles as a cost-efficient electrocatalyst for oxygen evolution reaction,2020-12-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,TiO2 nanotubes decorated with Ni nanoparticles as OER electrocatalyst (rutile-family TiO2).,TiO2 nanotubes decorated with Ni nanoparticles as OER electrocatalyst; rutile-related TiO2 OER work.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11313,10.1016/j.apsusc.2020.148829,Photoactivity of an anodized biocompatible TiNbSn alloy prepared in sodium tartrate/hydrogen peroxide aqueous solution,2020-12-25,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Anodized TiNbSn alloy photoactivity; rutile TiO2 formed but not OER.,Anodized TiNbSn alloy photoactivity; no electrocatalytic OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11314,10.1039/d0na00700e,Tuning the magnetic properties of Sn 1−x−y Ce 4+x Ce 3+y O 2 nanoparticles: an experimental and theoretical approach,2020-12-28,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Magnetic/oxidation-state tuning of Ce-doped SnO2 nanoparticles; not OER.,Magnetic properties of Ce-doped rutile SnO2 nanoparticles; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11315,10.1021/acsami.0c17004,A Direct Z-Scheme for the Photocatalytic Hydrogen Production from a Water Ethanol Mixture on CoTiO3/TiO2 Heterostructures,2021-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CoTiO3/TiO2 Z-scheme photocatalytic hydrogen production from ethanol; no OER.,"CoTiO3/TiO2 Z-scheme photocatalytic H2 evolution, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11316,10.22067/econg.v10i2.61553,"Relation of alkali-metasomatism and Ti-REE-U (Th) mineralization in the Saghand mining district, Central Iran",2019-06-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Geology: alkali-metasomatism and Ti-REE-U mineralization in Iran; unrelated.,"Geology of Ti-REE-U mineralization, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11317,10.1016/j.xcrp.2020.100287,"Sintering Activated Atomic Palladium Catalysts with High-Temperature Tolerance of ∼1,000°C",2020-12-30,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Pd/SnO2 sintering catalyst for methane combustion, DFT but not OER",Pd/SnO2 catalyst for methane combustion; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11318,10.1002/zaac.202000408,Andersson‐Magnéli Phases TinO2n‐1: Recent Progress Inspired by Swedish Scientists,2020-12-26,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Magneli phase TinO2n-1 electron microscopy characterization, no OER",Andersson-Magneli TinO2n-1 phases structural/electronic study; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11319,10.1016/j.cej.2020.128333,Ultrathin platinum nanowire based electrodes for high-efficiency hydrogen generation in practical electrolyzer cells,2021-01-02,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Pt nanowire electrodes for hydrogen generation, cathode HER not OER",Pt nanowire electrodes for hydrogen generation; HER only,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11320,10.1088/2515-7639/abd596,2021 Roadmap: electrocatalysts for green catalytic processes,2020-12-22,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Roadmap review of electrocatalysts incl. oxides/Ru-based catalysts for water splitting.,Roadmap review covering oxide/Ru-based electrocatalysts for water splitting including OER,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11321,10.1149/ma2020-02563870mtgabs,Bifunctional Electrocatalyst for Aqueous Type Rechargeable Li-Air Batteries Derived from Copper Chelate Polymer,2020-11-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Cu chelate-derived OER/ORR catalyst, non-rutile, no computation mentioned.","Copper-oxide bifunctional electrocatalyst from chelate polymer for Li-air battery; non-rutile, no DFT.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S11322,10.36937/cebacom.2020.002.002,Self-Cleaning Concretes: An Overview,2020-09-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of self-cleaning concretes; unrelated field.,Review of self-cleaning concretes; unrelated to OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11323,,"Nature and Origin of the East Traverse Mountains Mega-Landslide, Northern Utah (USA)",2020-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Mega-landslide geology,Geology of a mega-landslide in Utah; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11324,10.25911/5f730d7a56451,Application and characterization of ferrolectric materials: An atomic force microscopy approach,2020-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,AFM study of ferroelectric materials and photodeposition; unrelated to OER.,AFM study of ferroelectric materials; not OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11325,,Development of Tunable Nanoscale Materials for Energy Applications,2020-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Nanomaterials for supercapacitors/batteries thesis, no OER.",Dissertation on nanoscale materials for supercapacitors/batteries; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11326,10.1038/s41467-021-24139-z,Thermal state and evolving geodynamic regimes of the Meso- to Neoarchean North China Craton,2021-06-23,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"North China Craton thermal geodynamics, unrelated field.",Thermal/geodynamic study of North China Craton; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11327,10.21203/rs.3.rs-115734/v1,"Electrochemistry: Electrochemical cell, thermodynamic and kinetic aspects",2020-12-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"General electrochemistry review, no OER/rutile","General electrochemistry textbook-style review; no OER, no rutile oxide.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S11328,10.14943/doctoral.k13392,Advanced XAFS analysis for local structure of functional materials,2018-12-25,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Vague title on XAFS of functional materials with no abstract; cannot rule out relevance.,"Advanced XAFS analysis of local structure in functional materials; no abstract, topic not unmistakably outside field.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S11329,10.1149/ma2020-02382449mtgabs,Elucidating Fundamental Degradation Mechanisms in Polymer Electrolyte Membrane Water Electrolyzers,2020-11-23,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Conference abstract on PEMWE degradation mechanisms, Ir-based OER",Degradation study of Ir/IrO2 catalyst layers in PEM water electrolyzers,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
